"PlotID","resultados_df.PloKg_Ha_1981","resultados_df.mg_ha_1981","total_mean_mg_ha_1981","total_sd_mgha_1981","CV_1981","resultados_df.PloKg_Ha_2021","resultados_df.mg_ha_2021","total_mean_mg_ha_2021","total_sd_mgha_2021","CV_2021","annual_rate","Diff"
2483,140146.001015039,70.0730005075196,71.24,1.32,1.86,185657.734702363,92.8288673511813,94,2.09,2.22,0.568896671091543,22.7558668436617
2484,140431.125869645,70.2155629348224,71.24,1.32,1.86,184418.834322821,92.2094171614104,94,2.09,2.22,0.5498463556647,21.993854226588
2485,143197.429004818,71.5987145024091,71.24,1.32,1.86,189673.908853331,94.8369544266655,94,2.09,2.22,0.58095599810641,23.2382399242564
2486,143687.663977149,71.8438319885745,71.24,1.32,1.86,191208.199525376,95.6040997626882,94,2.09,2.22,0.594006694352842,23.7602677741137
2487,139829.080161264,69.914540080632,71.24,1.32,1.86,184908.582278179,92.4542911390893,94,2.09,2.22,0.563493776461433,22.5397510584573
2488,141563.060809772,70.7815304048858,71.24,1.32,1.86,187000.426442854,93.5002132214271,94,2.09,2.22,0.567967070413533,22.7186828165413
2489,139654.99164272,69.8274958213599,71.24,1.32,1.86,182050.600249909,91.0253001249543,94,2.09,2.22,0.52994510758986,21.1978043035944
2490,139957.931068706,69.9789655343528,71.24,1.32,1.86,183976.294874061,91.9881474370304,94,2.09,2.22,0.55022954756694,22.0091819026776
2491,143525.128717349,71.7625643586745,71.24,1.32,1.86,189864.863107243,94.9324315536213,94,2.09,2.22,0.57924667987367,23.1698671949468
2492,142557.467333799,71.2787336668994,71.24,1.32,1.86,188414.555588687,94.2072777943437,94,2.09,2.22,0.573213603186107,22.9285441274443
2493,140079.014569163,70.0395072845814,71.24,1.32,1.86,183856.137817431,91.9280689087154,94,2.09,2.22,0.54721404060335,21.888561624134
2494,139150.776267874,69.5753881339372,71.24,1.32,1.86,181964.742408376,90.9823712041878,94,2.09,2.22,0.535174576756265,21.4069830702506
2495,143615.360194897,71.8076800974484,71.24,1.32,1.86,189525.811225673,94.7629056128367,94,2.09,2.22,0.573880637884708,22.9552255153883
2496,136797.512439122,68.398756219561,71.24,1.32,1.86,178024.473735972,89.0122368679859,94,2.09,2.22,0.515337016210623,20.6134806484249
2497,143681.739328177,71.8408696640885,71.24,1.32,1.86,188719.632347858,94.3598161739289,94,2.09,2.22,0.56297366274601,22.5189465098404
2498,140787.752421,70.3938762104999,71.24,1.32,1.86,185780.506907458,92.8902534537292,94,2.09,2.22,0.562409431080733,22.4963772432293
2499,143585.195200144,71.7925976000722,71.24,1.32,1.86,188832.261131432,94.416130565716,94,2.09,2.22,0.565588324141095,22.6235329656438
2500,136525.123404899,68.2625617024495,71.24,1.32,1.86,179773.288505062,89.8866442525312,94,2.09,2.22,0.540602063752042,21.6240825500817
2501,139553.838025333,69.7769190126663,71.24,1.32,1.86,183864.560538688,91.9322802693441,94,2.09,2.22,0.553884031416945,22.1553612566778
2502,142542.825350055,71.2714126750273,71.24,1.32,1.86,187405.658358367,93.7028291791836,94,2.09,2.22,0.560785412603907,22.4314165041563
2503,146747.731964222,73.3738659821111,71.24,1.32,1.86,194594.866038604,97.2974330193021,94,2.09,2.22,0.598089175929775,23.923567037191
2504,143661.178102854,71.830589051427,71.24,1.32,1.86,190671.094658337,95.3355473291685,94,2.09,2.22,0.587623956943538,23.5049582777415
2505,140775.350526657,70.3876752633285,71.24,1.32,1.86,186159.631190694,93.0798155953469,94,2.09,2.22,0.56730350830046,22.6921403320184
2506,138150.46545809,69.0752327290448,71.24,1.32,1.86,180010.689204282,90.0053446021409,94,2.09,2.22,0.523252796827402,20.9301118730961
2507,143280.069461889,71.6400347309446,71.24,1.32,1.86,189383.88801849,94.691944009245,94,2.09,2.22,0.57629773195751,23.0519092783004
2508,142172.790120214,71.0863950601068,71.24,1.32,1.86,189228.390070459,94.6141950352295,94,2.09,2.22,0.588194999378068,23.5277999751227
2509,138966.698244722,69.483349122361,71.24,1.32,1.86,183318.106891265,91.6590534456328,94,2.09,2.22,0.554392608081795,22.1757043232718
2510,140133.913250613,70.0669566253063,71.24,1.32,1.86,182976.923534829,91.4884617674143,94,2.09,2.22,0.5355376285527,21.421505142108
2511,146180.077042842,73.0900385214211,71.24,1.32,1.86,192369.532852063,96.1847664260316,94,2.09,2.22,0.577368197615262,23.0947279046105
2512,144332.764602607,72.1663823013037,71.24,1.32,1.86,192128.53469965,96.0642673498251,94,2.09,2.22,0.597447126213035,23.8978850485214
2513,143231.137255755,71.6155686278776,71.24,1.32,1.86,188927.876831136,94.4639384155682,94,2.09,2.22,0.571209244692265,22.8483697876906
2514,140866.263308574,70.4331316542872,71.24,1.32,1.86,186158.835738504,93.0794178692521,94,2.09,2.22,0.566157155374123,22.6462862149649
2515,143716.239761839,71.8581198809193,71.24,1.32,1.86,189667.212236947,94.8336061184734,94,2.09,2.22,0.574387155938852,22.9754862375541
2516,144737.420845169,72.3687104225847,71.24,1.32,1.86,191857.5464752,95.9287732375999,94,2.09,2.22,0.58900157037538,23.5600628150152
2517,144305.724372552,72.1528621862762,71.24,1.32,1.86,189541.881730312,94.7709408651561,94,2.09,2.22,0.565451966971998,22.6180786788799
2518,147816.047333559,73.9080236667796,71.24,1.32,1.86,196393.653235436,98.1968266177181,94,2.09,2.22,0.607220073773463,24.2888029509385
2519,139751.574035646,69.8757870178229,71.24,1.32,1.86,183309.158690441,91.6545793452203,94,2.09,2.22,0.544469808184935,21.7787923273974
2520,140477.675588255,70.2388377941275,71.24,1.32,1.86,185349.882476068,92.674941238034,94,2.09,2.22,0.560902586097662,22.4361034439065
2521,143775.629922661,71.8878149613303,71.24,1.32,1.86,188678.377443898,94.3391887219491,94,2.09,2.22,0.56128434401547,22.4513737606188
2522,143170.975704941,71.5854878524704,71.24,1.32,1.86,187377.210268724,93.6886051343622,94,2.09,2.22,0.552577932047295,22.1031172818918
2523,141970.967420744,70.9854837103719,71.24,1.32,1.86,187560.836752353,93.7804183761764,94,2.09,2.22,0.569873366645113,22.7949346658045
2524,141214.401648033,70.6072008240167,71.24,1.32,1.86,186105.391285364,93.0526956426821,94,2.09,2.22,0.561137370466635,22.4454948186654
2525,141534.537605629,70.7672688028145,71.24,1.32,1.86,186922.921879694,93.4614609398468,94,2.09,2.22,0.567354803425808,22.6941921370323
2526,139254.152934166,69.6270764670828,71.24,1.32,1.86,183432.283555917,91.7161417779584,94,2.09,2.22,0.55222663277189,22.0890653108756
2527,141749.647218463,70.8748236092316,71.24,1.32,1.86,188667.897358192,94.3339486790958,94,2.09,2.22,0.586478126746605,23.4591250698642
2528,149508.452776185,74.7542263880926,71.24,1.32,1.86,200538.495178469,100.269247589234,94,2.09,2.22,0.637875530028535,25.5150212011414
2529,143476.772797243,71.7383863986215,71.24,1.32,1.86,189030.428099554,94.5152140497768,94,2.09,2.22,0.569420691278883,22.7768276511553
2530,141266.709048879,70.6333545244393,71.24,1.32,1.86,186628.914983573,93.3144574917867,94,2.09,2.22,0.567027574183685,22.6811029673474
2531,141810.610737306,70.9053053686529,71.24,1.32,1.86,186303.554586436,93.1517772932179,94,2.09,2.22,0.556161798114125,22.246471924565
2532,142348.171853262,71.174085926631,71.24,1.32,1.86,187262.198404554,93.6310992022768,94,2.09,2.22,0.561425331891145,22.4570132756458
2533,140030.414691518,70.015207345759,71.24,1.32,1.86,183811.241695021,91.9056208475104,94,2.09,2.22,0.547260337543785,21.8904135017514
2534,141546.357687111,70.7731788435556,71.24,1.32,1.86,185348.892395887,92.6744461979434,94,2.09,2.22,0.547531683859695,21.9012673543878
2535,140036.741926031,70.0183709630153,71.24,1.32,1.86,184958.187465349,92.4790937326744,94,2.09,2.22,0.561518069241478,22.4607227696591
2536,139022.842912502,69.5114214562511,71.24,1.32,1.86,182552.942041154,91.2764710205768,94,2.09,2.22,0.544126239108143,21.7650495643257
2537,145055.950494706,72.5279752473529,71.24,1.32,1.86,194574.501209451,97.2872506047256,94,2.09,2.22,0.618981883934318,24.7592753573727
2538,140696.268371762,70.3481341858811,71.24,1.32,1.86,185629.510570282,92.814755285141,94,2.09,2.22,0.561665527481498,22.4666210992599
2539,142649.598689231,71.3247993446157,71.24,1.32,1.86,188694.284754269,94.3471423771346,94,2.09,2.22,0.575558575812973,23.0223430325189
2540,140151.115295647,70.0755576478237,71.24,1.32,1.86,185509.671428437,92.7548357142186,94,2.09,2.22,0.566981951659873,22.6792780663949
2541,146262.785584447,73.1313927922233,71.24,1.32,1.86,193488.855725506,96.7444278627532,94,2.09,2.22,0.590325876763248,23.6130350705299
2542,141245.105647486,70.6225528237431,71.24,1.32,1.86,185994.171779631,92.9970858898153,94,2.09,2.22,0.559363326651805,22.3745330660722
2543,149824.39560793,74.9121978039652,71.24,1.32,1.86,200225.37249501,100.112686247505,94,2.09,2.22,0.630012211088495,25.2004884435398
2544,141980.904135742,70.9904520678709,71.24,1.32,1.86,187245.146519163,93.6225732595817,94,2.09,2.22,0.56580302979277,22.6321211917108
2545,145094.252620843,72.5471263104214,71.24,1.32,1.86,191645.094212106,95.822547106053,94,2.09,2.22,0.58188551989079,23.2754207956316
2546,147086.943005705,73.5434715028523,71.24,1.32,1.86,196142.688407138,98.0713442035689,94,2.09,2.22,0.613196817517915,24.5278727007166
2547,140826.255183045,70.4131275915224,71.24,1.32,1.86,185426.678276537,92.7133391382683,94,2.09,2.22,0.557505288668647,22.3002115467459
2548,143928.791949188,71.9643959745941,71.24,1.32,1.86,190011.685410551,95.0058427052756,94,2.09,2.22,0.576036168267038,23.0414467306815
2549,141945.437732377,70.9727188661884,71.24,1.32,1.86,186080.882007269,93.0404410036346,94,2.09,2.22,0.551693053436155,22.0677221374462
2550,144083.151347333,72.0415756736667,71.24,1.32,1.86,190072.667053312,95.036333526656,94,2.09,2.22,0.574868946324732,22.9947578529893
2551,143308.082882854,71.654041441427,71.24,1.32,1.86,188981.125744709,94.4905628723543,94,2.09,2.22,0.570913035773183,22.8365214309273
2552,144010.096884744,72.005048442372,71.24,1.32,1.86,189984.389608882,94.9921948044412,94,2.09,2.22,0.57467865905173,22.9871463620692
2553,138674.66328236,69.3373316411802,71.24,1.32,1.86,183391.727390646,91.6958636953229,94,2.09,2.22,0.558963301353568,22.3585320541427
2554,144065.00898035,72.0325044901748,71.24,1.32,1.86,190781.067821955,95.3905339109774,94,2.09,2.22,0.583950735520065,23.3580294208026
2555,141038.307178434,70.5191535892172,71.24,1.32,1.86,184911.550025199,92.4557750125995,94,2.09,2.22,0.548415535584558,21.9366214233823
2556,142213.578125253,71.1067890626265,71.24,1.32,1.86,187314.307618349,93.6571538091746,94,2.09,2.22,0.563759118663702,22.5503647465481
2557,138307.416192851,69.1537080964255,71.24,1.32,1.86,181773.296880756,90.8866484403781,94,2.09,2.22,0.543323508598815,21.7329403439526
2558,143795.512842579,71.8977564212896,71.24,1.32,1.86,190125.262897125,95.0626314485624,94,2.09,2.22,0.57912187568182,23.1648750272728
2559,143729.177788241,71.8645888941204,71.24,1.32,1.86,191233.852136645,95.6169260683227,94,2.09,2.22,0.593808429355057,23.7523371742023
2560,141739.295741491,70.8696478707457,71.24,1.32,1.86,188415.241779607,94.2076208898033,94,2.09,2.22,0.58344932547644,23.3379730190576
2561,142504.588037969,71.2522940189845,71.24,1.32,1.86,187593.524442832,93.7967622214159,94,2.09,2.22,0.563611705060785,22.5444682024314
2562,141787.717160216,70.8938585801081,71.24,1.32,1.86,188096.708727699,94.0483543638493,94,2.09,2.22,0.57886239459353,23.1544957837412
2563,146589.083501442,73.2945417507211,71.24,1.32,1.86,194820.848030561,97.4104240152803,94,2.09,2.22,0.60289705661398,24.1158822645592
2564,141944.087878619,70.9720439393097,71.24,1.32,1.86,187643.604224705,93.8218021123525,94,2.09,2.22,0.57124395432607,22.8497581730428
2565,145165.285972481,72.5826429862405,71.24,1.32,1.86,191676.478912724,95.8382394563619,94,2.09,2.22,0.581389911753035,23.2555964701214
2566,143457.926364662,71.7289631823309,71.24,1.32,1.86,188278.081121085,94.1390405605423,94,2.09,2.22,0.560251934455285,22.4100773782114
2567,145293.996328776,72.6469981643879,71.24,1.32,1.86,195581.094070186,97.7905470350932,94,2.09,2.22,0.628588721767633,25.1435488707053
2568,147129.714232855,73.5648571164273,71.24,1.32,1.86,195323.575029843,97.6617875149217,94,2.09,2.22,0.60242325996236,24.0969303984944
2569,143579.730214698,71.7898651073489,71.24,1.32,1.86,189168.208751931,94.5841043759657,94,2.09,2.22,0.56985598171542,22.7942392686168
2570,140189.528502143,70.0947642510713,71.24,1.32,1.86,185265.059153587,92.6325295767937,94,2.09,2.22,0.56344413314306,22.5377653257224
2571,138085.004967108,69.0425024835541,71.24,1.32,1.86,182146.046221339,91.0730231106693,94,2.09,2.22,0.55076301567788,22.0305206271152
2572,144142.852782368,72.071426391184,71.24,1.32,1.86,191180.907451079,95.5904537255394,94,2.09,2.22,0.587975683358885,23.5190273343554
2573,140496.040197244,70.2480200986219,71.24,1.32,1.86,185907.564011557,92.9537820057785,94,2.09,2.22,0.567644047678915,22.7057619071566
2574,142175.64691955,71.0878234597748,71.24,1.32,1.86,187261.742679088,93.6308713395439,94,2.09,2.22,0.563576196994228,22.5430478797691
2575,145430.741764644,72.7153708823222,71.24,1.32,1.86,193705.51146564,96.8527557328201,94,2.09,2.22,0.603434621262447,24.1373848504979
2576,142694.557535768,71.347278767884,71.24,1.32,1.86,188768.588766021,94.3842943830103,94,2.09,2.22,0.575925390378157,23.0370156151263
2577,136675.505031517,68.3377525157586,71.24,1.32,1.86,178600.793072131,89.3003965360655,94,2.09,2.22,0.524066100507673,20.9626440203069
2578,137211.394052945,68.6056970264725,71.24,1.32,1.86,178903.300631658,89.4516503158292,94,2.09,2.22,0.521148832233918,20.8459532893567
2579,136089.389283182,68.0446946415912,71.24,1.32,1.86,178509.53429119,89.2547671455948,94,2.09,2.22,0.53025181260009,21.2100725040036
2580,143906.472456683,71.9532362283414,71.24,1.32,1.86,190662.679518587,95.3313397592934,94,2.09,2.22,0.5844525882738,23.378103530952
2581,141466.071150984,70.7330355754922,71.24,1.32,1.86,187966.255331873,93.9831276659367,94,2.09,2.22,0.581252302261113,23.2500920904445
2582,139266.514750754,69.633257375377,71.24,1.32,1.86,182748.551006186,91.3742755030929,94,2.09,2.22,0.543525453192898,21.7410181277159
2583,143461.662185325,71.7308310926627,71.24,1.32,1.86,190547.177011048,95.2735885055239,94,2.09,2.22,0.58856893532153,23.5427574128612
2584,140218.190419039,70.1090952095195,71.24,1.32,1.86,184681.992566663,92.3409962833314,94,2.09,2.22,0.555797526845298,22.2319010738119
2585,144195.845801609,72.0979229008046,71.24,1.32,1.86,190836.915608921,95.4184578044607,94,2.09,2.22,0.583013372591402,23.3205349036561
2586,141734.832405483,70.8674162027417,71.24,1.32,1.86,187731.18697989,93.8655934899451,94,2.09,2.22,0.574954432180085,22.9981772872034
2587,140029.930106426,70.0149650532132,71.24,1.32,1.86,183417.284918017,91.7086424590086,94,2.09,2.22,0.542341935144885,21.6936774057954
2588,144731.307022781,72.3656535113906,71.24,1.32,1.86,191731.336560625,95.8656682803125,94,2.09,2.22,0.587500369223047,23.5000147689219
2589,139064.328567307,69.5321642836535,71.24,1.32,1.86,183172.412580767,91.5862062903833,94,2.09,2.22,0.551351050168245,22.0540420067298
2590,146717.364641538,73.3586823207691,71.24,1.32,1.86,195381.446928031,97.6907234640157,94,2.09,2.22,0.608301028581165,24.3320411432466
2591,145621.347711585,72.8106738557922,71.24,1.32,1.86,193084.679562261,96.5423397811306,94,2.09,2.22,0.59329164813346,23.7316659253384
2592,140488.168543962,70.2440842719809,71.24,1.32,1.86,184989.422084879,92.4947110424393,94,2.09,2.22,0.55626566926146,22.2506267704584
2593,142066.038507152,71.033019253576,71.24,1.32,1.86,186968.206185011,93.4841030925054,94,2.09,2.22,0.561277095973235,22.4510838389294
2594,139433.02226143,69.7165111307151,71.24,1.32,1.86,184777.163441538,92.3885817207689,94,2.09,2.22,0.566801764751345,22.6720705900538
2595,142948.665347715,71.4743326738575,71.24,1.32,1.86,188126.780306523,94.0633901532614,94,2.09,2.22,0.564726436985097,22.5890574794039
2596,143824.241246974,71.9121206234872,71.24,1.32,1.86,191731.585766303,95.8657928831516,94,2.09,2.22,0.59884180649161,23.9536722596644
2597,144132.423999117,72.0662119995587,71.24,1.32,1.86,189910.008745484,94.955004372742,94,2.09,2.22,0.572219809329582,22.8887923731833
2598,143236.561286688,71.6182806433442,71.24,1.32,1.86,188330.904374112,94.1654521870562,94,2.09,2.22,0.5636792885928,22.547171543712
2599,138480.838451693,69.2404192258466,71.24,1.32,1.86,180994.28809756,90.4971440487799,94,2.09,2.22,0.531418120573333,21.2567248229333
2600,142593.221589487,71.2966107947436,71.24,1.32,1.86,187825.725729561,93.9128628647803,94,2.09,2.22,0.565406301750917,22.6162520700367
2601,143526.045937522,71.7630229687609,71.24,1.32,1.86,189588.440387309,94.7942201936547,94,2.09,2.22,0.575779930622345,23.0311972248938
2602,138704.546938227,69.3522734691133,71.24,1.32,1.86,182609.026813836,91.3045134069181,94,2.09,2.22,0.54880599844512,21.9522399378048
2603,143674.206952958,71.8371034764788,71.24,1.32,1.86,191303.846191036,95.6519230955182,94,2.09,2.22,0.595370490475985,23.8148196190394
2604,143535.415366951,71.7677076834753,71.24,1.32,1.86,189120.560944338,94.5602804721688,94,2.09,2.22,0.569814319717338,22.7925727886935
2605,143250.466080491,71.6252330402454,71.24,1.32,1.86,188197.641861804,94.0988209309018,94,2.09,2.22,0.56183969726641,22.4735878906564
2606,145564.433204076,72.7822166020379,71.24,1.32,1.86,193032.492752031,96.5162463760154,94,2.09,2.22,0.593350744349437,23.7340297739775
2607,144787.044313646,72.3935221568228,71.24,1.32,1.86,193634.78285792,96.81739142896,94,2.09,2.22,0.61059673180343,24.4238692721372
2608,138032.094916135,69.0160474580673,71.24,1.32,1.86,182126.679323205,91.0633396616024,94,2.09,2.22,0.551182305088377,22.0472922035351
2609,142925.651283781,71.4628256418905,71.24,1.32,1.86,187113.328449444,93.5566642247219,94,2.09,2.22,0.552345964570785,22.0938385828314
2610,137219.942905295,68.6099714526473,71.24,1.32,1.86,178441.242843509,89.2206214217543,94,2.09,2.22,0.515266249227675,20.610649969107
2611,148112.329729782,74.0561648648911,71.24,1.32,1.86,199111.596092119,99.5557980460593,94,2.09,2.22,0.637490829529205,25.4996331811682
2612,140376.945648167,70.1884728240837,71.24,1.32,1.86,183111.81909431,91.5559095471548,94,2.09,2.22,0.534185918076777,21.3674367230711
2613,141872.205862487,70.9361029312436,71.24,1.32,1.86,187894.985962404,93.947492981202,94,2.09,2.22,0.57528475124896,23.0113900499584
2614,140766.450440947,70.3832252204737,71.24,1.32,1.86,187282.07217314,93.6410360865698,94,2.09,2.22,0.581445271652402,23.2578108660961
2615,137099.404488329,68.5497022441646,71.24,1.32,1.86,177716.795997203,88.8583979986014,94,2.09,2.22,0.50771739386092,20.3086957544368
2616,145880.739162151,72.9403695810757,71.24,1.32,1.86,193890.890902826,96.9454454514132,94,2.09,2.22,0.600126896758438,24.0050758703375
2617,144092.171939511,72.0460859697554,71.24,1.32,1.86,190850.330262246,95.4251651311228,94,2.09,2.22,0.584476979034185,23.3790791613674
2618,145256.145317782,72.628072658891,71.24,1.32,1.86,191359.430489997,95.6797152449986,94,2.09,2.22,0.57629106465269,23.0516425861076
